time,t_hts_1,t_hts_2,t_hts_3,t_hts_4,t_lts_1,t_lts_0,t_fpsc,t_vtsc,t_amb,v_ppsc,v_pssc,b_ac,i_g
2020-05-27 21:18:10+02:00,56.8,55.4,55.2,53.8,16.8,17.0,24.2,46.8,23.0,0,0,1,9.075
2020-05-27 21:18:15+02:00,56.8,55.4,55.2,53.8,16.8,17.0,24.2,46.8,22.9,0,0,1,9.05
2020-05-27 21:18:20+02:00,56.8,55.4,55.1,53.8,16.8,17.0,24.2,46.8,22.9,0,0,1,9.06667
2020-05-27 21:18:25+02:00,56.8,55.4,55.1,53.8,16.7,17.0,24.2,46.7,22.9,0,0,1,9.08333
2020-05-27 21:18:30+02:00,56.8,55.4,55.1,53.8,16.7,17.1,24.2,46.7,22.8,0,0,1,9.25833
2020-05-27 21:18:35+02:00,56.8,55.3,55.1,53.7,16.7,17.1,24.2,46.7,22.8,0,0,1,9.25833
2020-05-27 21:18:40+02:00,56.8,55.3,55.0,53.7,16.6,17.1,24.2,46.7,22.8,0,0,1,9.275
2020-05-27 21:18:45+02:00,56.8,55.3,55.0,53.6,16.6,17.1,24.1,46.7,22.8,0,0,1,9.325
2020-05-27 21:18:50+02:00,56.8,55.3,55.0,53.6,16.6,17.1,24.1,46.6,22.8,0,0,1,9.41667
2020-05-27 21:18:55+02:00,56.7,55.3,55.0,53.6,16.6,17.1,24.1,46.6,22.8,0,0,1,9.4
2020-05-27 21:19:00+02:00,56.7,55.3,54.9,53.6,16.6,17.1,24.1,46.6,22.8,0,0,1,9.34167
2020-05-27 21:19:05+02:00,56.7,55.3,54.9,53.5,16.6,17.1,24.1,46.6,22.8,0,0,1,9.35
2020-05-27 21:19:10+02:00,56.7,55.3,54.9,53.5,16.6,17.1,24.1,46.6,22.8,0,0,1,9.275
2020-05-27 21:19:15+02:00,56.6,55.3,55.0,53.5,16.6,17.1,24.1,46.5,22.8,0,0,1,9.14167
2020-05-27 21:19:20+02:00,56.6,55.3,55.0,53.5,16.5,17.1,24.1,46.5,22.7,0,0,1,9.075
2020-05-27 21:19:25+02:00,56.6,55.2,55.0,53.5,16.5,17.1,24.0,46.5,22.7,0,0,1,8.94167
2020-05-27 21:19:30+02:00,56.6,55.2,55.0,53.5,16.5,17.1,24.0,46.4,22.7,0,0,1,8.84167
2020-05-27 21:19:35+02:00,56.6,55.2,55.0,53.5,16.5,17.1,24.0,46.4,22.7,0,0,1,8.89167
2020-05-27 21:19:40+02:00,56.6,55.2,55.0,53.5,16.5,17.1,24.0,46.4,22.8,0,0,1,8.76667
2020-05-27 21:19:45+02:00,56.6,55.2,55.0,53.5,16.5,17.1,24.0,46.4,22.8,0,0,1,8.70833
2020-05-27 21:19:50+02:00,56.6,55.2,55.0,53.6,16.5,17.0,24.0,46.3,22.8,0,0,1,8.64167
2020-05-27 21:19:55+02:00,56.6,55.2,55.0,53.6,16.5,17.0,24.0,46.3,22.8,0,0,1,8.63333
2020-05-27 21:20:00+02:00,56.6,55.2,55.0,53.6,16.5,17.0,23.9,46.3,22.7,0,0,1,8.55833
